"Name","pitcher_id","Total","AB","blank","CH","CU","EP","FA","FC","FF","FO","FS","FT","IN","KC","KN","PO","SC","SI","SL","UN"
"Romine, Andrew",461865,27,0,0,0.333333333333333,0.037037037037037,0,0,0.407407407407407,0.185185185185185,0,0,0,0,0,0.037037037037037,0,0,0,0,0
"Swarzak, Anthony",461872,3092,0,0,0.0304010349288486,0.151034928848642,0,0,0,0.484152652005175,0,0,0.185963777490298,0.0074385510996119,0,0,0.000323415265200517,0,0,0.140685640362225,0
"Jaime, Juan",462089,313,0,0,0.0862619808306709,0.0958466453674121,0,0,0,0.776357827476038,0,0,0.0287539936102236,0.012779552715655,0,0,0,0,0,0,0
"Hanson, Tommy",462102,1260,0,0,0.0333333333333333,0.16031746031746,0,0,0,0.479365079365079,0,0,0,0.00714285714285714,0,0,0.00714285714285714,0,0,0.312698412698413,0
"Estrada, Marco",462136,7378,0,0,0.277582000542152,0.132827324478178,0,0,0.0162645703442667,0.572106261859583,0,0,0.000135538086202223,0.000813228517213337,0,0,0.000271076172404446,0,0,0,0
"Johnson, Jim",462382,3150,0,0,0.0955555555555556,0.156825396825397,0,0,0,0.148253968253968,0,0,0.476507936507936,0.0133333333333333,0.000317460317460317,0,0.000952380952380952,0,0.108253968253968,0,0
"Cruz, Rhiner",462480,381,0,0,0.083989501312336,0,0,0,0,0.564304461942257,0,0,0.162729658792651,0,0,0,0.0026246719160105,0,0,0.186351706036745,0
"Socolovich, Miguel",462515,512,0,0,0.29296875,0,0,0,0,0.396484375,0,0,0,0.0078125,0,0,0.001953125,0,0,0.30078125,0
"Jimenez, Cesar",462945,933,0,0,0.181136120042872,0,0,0,0,0.602357984994641,0,0,0.00107181136120043,0,0,0,0,0,0,0.215434083601286,0
"Paulino, Felipe",462956,417,0,0,0.11031175059952,0.079136690647482,0,0,0,0.366906474820144,0,0,0.143884892086331,0.00479616306954436,0,0,0.00239808153477218,0,0,0.292565947242206,0
"Morales, Franklin",462985,3807,0,0,0.0596270028894142,0.103756238508012,0,0,0,0.421329130548989,0,0,0.197268190175992,0.00157604412923562,0,0,0,0,0,0.21565537168374,0.000788022064617809
"Martis, Shairon",463017,162,0,0,0.222222222222222,0.00617283950617284,0,0,0,0.37037037037037,0,0,0.209876543209877,0,0,0,0,0,0,0.191358024691358,0
"Pino, Yohan",464416,1289,0,0,0.103180760279286,0.0597362296353763,0,0,0.000775795190069822,0.470907680372382,0,0,0.115593483320403,0,0,0,0,0,0,0.249806051202483,0
"Mujica, Edward",465629,2565,0,0,0,0,0,0,0.000779727095516569,0.342300194931774,0,0.408187134502924,0.0834307992202729,0.00701754385964912,0,0,0.00194931773879142,0,0,0.156335282651072,0
"Soria, Joakim",465657,2285,0,0,0.0678336980306346,0.0984682713347921,0,0,0.225382932166302,0.471334792122538,0,0,0.000437636761487965,0.00700218818380744,0,0,0,0,0,0.129540481400438,0
"Deduno, Samuel",465679,3832,0,0,0.084812108559499,0.291753653444676,0,0,0.36482254697286,0.256263048016701,0,0,0,0.00182672233820459,0,0,0.000521920668058455,0,0,0,0
"Rosario, Sandy",466459,674,0,0,0.0771513353115727,0,0,0,0,0.525222551928783,0,0,0,0.029673590504451,0,0,0,0,0,0.367952522255193,0
"Corpas, Manny",466918,643,0,0,0,0,0,0,0,0.214618973561431,0,0,0,0.0186625194401244,0,0,0,0,0.360808709175739,0.405909797822706,0
"Machi, Jean",466948,2548,0,0,0.404631083202512,0.124803767660911,0,0,0,0.421899529042386,0,0,0.0412087912087912,0.00745682888540031,0,0,0,0,0,0,0
"Strop, Pedro",467008,2943,0,0,0.0265035677879715,0,0,0,0,0.133876996262317,0,0,0.429493713897384,0.0125722052327557,0,0,0,0,0,0.397553516819572,0
"Doubront, Felix",467094,5467,0,0.000548747027620267,0.163343698554966,0.128955551490763,0,0,0.129504298518383,0.387598317175782,0,0,0.187854399122005,0.000731662703493689,0,0,0,0,0,0.00146332540698738,0
"Nova, Ivan",467100,4033,0,0,0.0347136126952641,0.328043639970245,0,0,0,0.296057525415324,0,0,0.331019092486982,0.00297545251673692,0,0,0.000247954376394743,0,0,0.00694272253905281,0
"Mijares, Jose",467726,868,0,0.00230414746543779,0.0552995391705069,0,0,0,0,0.658986175115207,0,0,0.0518433179723502,0.0172811059907834,0,0,0,0,0,0.214285714285714,0
"Liz, Radhames",467785,388,0,0,0.0747422680412371,0,0,0,0,0.595360824742268,0,0,0.118556701030928,0.0206185567010309,0,0,0,0,0,0.190721649484536,0
"Escalona, Edgmer",467850,796,0,0,0.0301507537688442,0,0,0,0,0.337939698492462,0,0,0.366834170854271,0.00251256281407035,0,0,0.00125628140703518,0,0,0.260050251256281,0.00125628140703518
"Ogando, Alexi",468396,3321,0,0,0.13158687142427,0,0,0,0.024390243902439,0.538392050587173,0,0,0.0228846732911774,0.00421559771153267,0,0,0.000301114122252334,0,0,0.278229448961156,0
"Chacin, Jhoulys",468504,4410,0,0,0.103401360544218,0.0594104308390023,0,0,0.0439909297052154,0.296145124716553,0,0,0.267573696145125,0.00204081632653061,0,0,0.000453514739229025,0,0,0.226984126984127,0
"Rogers, Esmil",469134,3683,0,0,0.022535976106435,0.125441216399674,0,0,0.0130328536519142,0.42682595710019,0,0,0.15639424382297,0.00108607113765952,0,0,0,0,0,0.254683681781157,0
"Rodriguez, Henry Alberto",469159,506,0,0,0.104743083003953,0,0,0,0,0.561264822134387,0,0,0.136363636363636,0.00790513833992095,0,0,0,0,0,0.189723320158103,0
"Aceves, Alfredo",469686,948,0,0,0.122362869198312,0.0949367088607595,0,0,0.138185654008439,0.345991561181435,0,0.0580168776371308,0.111814345991561,0,0,0,0,0,0,0.128691983122363,0
"Marte, Victor",469690,64,0,0,0.03125,0,0,0,0,0.21875,0,0.15625,0.265625,0.0625,0,0,0,0,0,0.265625,0
"Perez, Luis",469802,85,0,0,0.0941176470588235,0,0,0,0,0.0823529411764706,0,0,0.576470588235294,0,0,0,0,0,0,0.247058823529412,0
"Troncoso, Ramon",470462,533,0,0,0,0.106941838649156,0,0,0,0.157598499061914,0,0,0,0.0075046904315197,0,0,0,0,0.49718574108818,0.230769230769231,0
"Diaz, Jumbo",471822,1606,0,0,0.0684931506849315,0,0,0,0.0074719800747198,0.486301369863014,0,0,0.185554171855542,0.0149439601494396,0,0,0.00186799501867995,0,0,0.235367372353674,0
"Gonzalez, Alberto",471868,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Figueroa, Pedro",471896,226,0,0,0.0663716814159292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721238938053097,0.212389380530973,0
"Carrasco, Carlos",471911,5517,0,0,0.184701830705093,0.0899039332970818,0,0.000181257930034439,0,0.40058002537611,0,0,0.16005075222041,0.00362515860068878,0,0,0.000181257930034439,0,0,0.160775783940547,0
"Abad, Fernando",472551,2306,0,0.00346921075455334,0.0954032957502168,0.000867302688638335,0,0,0.0464006938421509,0.307025151777971,0,0,0.318733738074588,0.00997398091934085,0.217259323503903,0,0,0,0,0.000867302688638335,0
"Garcia, Luis",472610,1984,0,0,0,0,0,0,0,0.354838709677419,0,0,0.246471774193548,0.0126008064516129,0,0,0.000504032258064516,0,0,0.385584677419355,0
"De La Torre, Jose",473265,229,0,0,0.187772925764192,0,0,0,0,0.0960698689956332,0,0,0.419213973799127,0,0,0,0,0,0,0.296943231441048,0
"Zeid, Josh",473646,844,0,0,0.159952606635071,0.127962085308057,0,0,0.104265402843602,0.476303317535545,0,0,0,0.00947867298578199,0,0,0,0,0,0.122037914691943,0
"Dyson, Sam",473879,1962,0,0,0.115188583078491,0.0759429153924567,0,0,0.00101936799184506,0.242099898063201,0,0,0.519877675840979,0.0122324159021407,0,0,0,0,0,0.0336391437308868,0
"Putnam, Zach",474029,1774,0,0,0,0,0,0,0.197294250281849,0.0856820744081172,0,0.57891770011274,0.0828635851183765,0.00901916572717024,0,0,0.00394588500563698,0,0.0388951521984216,0.00338218714768884,0
"Beato, Pedro",474039,246,0,0,0.138211382113821,0.0284552845528455,0,0,0,0.471544715447154,0,0,0,0,0.0203252032520325,0,0,0,0.178861788617886,0.16260162601626,0
"Reid, Ryan",474256,170,0,0,0.0117647058823529,0,0,0,0,0.335294117647059,0,0,0,0.0235294117647059,0,0,0,0,0.347058823529412,0.282352941176471,0
"Rasmus, Cory",474284,1664,0,0,0.216947115384615,0.142427884615385,0,0,0,0.423677884615385,0,0,0.0192307692307692,0.00901442307692308,0,0,0.00300480769230769,0,0,0.185697115384615,0
"Anderson, Brett",474463,4144,0,0.000241312741312741,0.0793918918918919,0.0135135135135135,0,0,0,0.246380308880309,0,0,0.277027027027027,0.00506756756756757,0.0948359073359073,0,0,0,0,0.283542471042471,0
"Tolleson, Shawn",474521,2344,0,0,0.151450511945392,0,0,0,0.0618600682593857,0.628839590443686,0,0,0.0264505119453925,0.0132252559726962,0,0,0.000426621160409556,0,0,0.117747440273038,0
"Wagner, Neil",474599,865,0,0,0.0716763005780347,0,0,0,0.0092485549132948,0.707514450867052,0,0,0,0.0046242774566474,0,0,0,0,0,0.206936416184971,0
"Surkamp, Eric",474668,525,0,0,0.108571428571429,0.241904761904762,0,0,0.0114285714285714,0.337142857142857,0,0,0.114285714285714,0.0228571428571429,0,0,0.00380952380952381,0,0,0.16,0
"Worley, Vance",474699,3637,0,0,0.0244707176244157,0,0,0,0.0701127302722024,0.229859774539456,0,0,0.378333791586472,0.00439923013472642,0.0549903766840803,0,0.00164971130052241,0,0,0.236183667858125,0
"Roe, Chaz",475054,1094,0,0,0,0,0,0,0.026508226691042,0.202925045703839,0,0,0.425045703839122,0.0155393053016453,0,0,0.000914076782449726,0,0,0.329067641681901,0
"Ross, Tyson",475115,8324,0,0,0.0339980778471888,0,0,0,0.0104517059106199,0.283757808745795,0,0,0.261893320518981,0.00360403652090341,0,0,0.00108121095627102,0,0,0.40521383950024,0
"Drabek, Kyle",475138,207,0,0,0.0676328502415459,0.188405797101449,0,0,0.294685990338164,0.231884057971014,0,0,0.207729468599034,0,0,0,0,0,0,0.00966183574879227,0
"Wood, Travis",475243,7839,0,0,0.0710549815027427,0.0278096696007144,0,0,0.310881489985968,0.412807756091338,0,0,0.0901900752647021,0.0034443168771527,0,0,0,0,0,0.0838117106773823,0
"Masterson, Justin",475416,6269,0,0.000159515074174509,0.0119636305630882,0,0,0,0,0.298771733928856,0,0,0,0.00127612059339608,0,0,0.000159515074174509,0,0.443770936353485,0.243898548412825,0
"Phelps, David",475479,5271,0,0.000189717321191425,0.0760766457977613,0.000189717321191425,0,0,0.0381331815594764,0.247581104154809,0,0,0.256118383608423,0.00170745589072282,0.158224245873648,0,0.000189717321191425,0,0,0.221589831151584,0
"Cook, Ryan",475857,2097,0,0,0.0791607057701478,0,0,0,0,0.508822126847878,0,0,0.154983309489747,0.0033381020505484,0,0,0.00143061516452074,0,0,0.252265140677158,0
"Marks, Justin",476123,55,0,0,0.0909090909090909,0.0909090909090909,0,0,0.0181818181818182,0.6,0,0.0181818181818182,0,0,0,0,0,0,0,0.181818181818182,0
"Omogrosso, Brian",476134,329,0,0,0.0851063829787234,0.21580547112462,0,0,0,0.522796352583587,0,0,0.0577507598784195,0.0121580547112462,0,0,0,0,0,0.106382978723404,0
"Wall, Josh",476205,199,0,0,0,0,0,0,0,0.507537688442211,0,0,0.0150753768844221,0.0351758793969849,0,0,0,0,0,0.442211055276382,0
"Tolleson, Steve",476270,13,0,0,0.615384615384615,0.153846153846154,0,0,0,0,0,0,0,0,0,0.230769230769231,0,0,0,0,0
"Hellickson, Jeremy",476451,6536,0,0,0.269430844553244,0.177478580171359,0,0,0.00367197062423501,0.369033047735618,0,0,0.178702570379437,0.00152998776009792,0,0,0.000152998776009792,0,0,0,0
"Betances, Dellin",476454,2848,0,0,0.000702247191011236,0,0,0,0.0610955056179775,0.446980337078652,0,0,0,0.00316011235955056,0.488061797752809,0,0,0,0,0,0
"Mazzaro, Vin",476570,1581,0,0,0.0265654648956357,0,0,0,0,0.230234029095509,0,0,0.375079063883618,0.0101201771030993,0,0,0.00316255534471853,0,0,0.354838709677419,0
"Warren, Adam",476589,4826,0,0,0.162867799419809,0.106713634479901,0,0,0.031496062992126,0.291131371736428,0,0,0.128263572316618,0.00290095317032739,0,0,0.000207210940737671,0,0,0.276419394944053,0
"Luetge, Lucas",476595,713,0,0,0.0631136044880785,0.152875175315568,0,0,0,0.130434782608696,0,0,0,0.0112201963534362,0,0,0,0,0.328190743338008,0.314165497896213,0
"Bowden, Michael",476601,606,0,0,0.0033003300330033,0,0,0,0.0445544554455446,0.546204620462046,0,0.123762376237624,0.0462046204620462,0.0132013201320132,0,0,0,0,0,0.222772277227723,0
"Niese, Jon",477003,7815,0,0,0.113243761996161,0.165067178502879,0,0,0.173512476007678,0.287012156110045,0,0,0.2510556621881,0.00153550863723608,0,0,0,0,0,0.00857325655790147,0
"Kershaw, Clayton",477132,9402,0,0,0.0141459263986386,0.151031695383961,0,0,0,0.569134226760264,0,0,0,0.000531801744309721,0,0,0,0,0,0.265156349712827,0
"Davis, Ike",477195,26,0,0,0.384615384615385,0,0,0,0.0769230769230769,0.346153846153846,0,0.0769230769230769,0,0,0,0,0,0,0,0.115384615384615,0
"Walden, Jordan",477229,1800,0,0,0.117777777777778,0,0,0,0,0.631666666666667,0,0,0,0.0111111111111111,0,0,0.00111111111111111,0,0,0.238333333333333,0
"Salas, Fernando",477569,2423,0,0,0.204704911267024,0,0,0,0,0.553446141147338,0,0,0.0214609987618655,0.0140321914981428,0.17044985555097,0,0.000412711514651259,0,0,0.0354931902600083,0
"Badenhop, Burke",488674,3037,0,0,0,0,0,0,0,0.0121830754033586,0,0.159697069476457,0,0.0135001646361541,0,0,0.000658544616397761,0,0.645044451761607,0.168916694106026,0
"Barnes, Scott",488683,140,0,0,0.0785714285714286,0,0,0,0,0.207142857142857,0,0,0.364285714285714,0,0,0,0,0,0,0.35,0
"Buchter, Ryan",488748,12,0,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0
"Burnett, Alex",488751,51,0,0,0.0784313725490196,0.0392156862745098,0,0,0,0.196078431372549,0,0,0.490196078431373,0,0,0,0,0,0,0.196078431372549,0
"Cashner, Andrew",488768,7584,0,0,0.134757383966245,0.0145042194092827,0,0,0,0.386603375527426,0,0,0.276107594936709,0.00369198312236287,0,0,0,0,0,0.184335443037975,0
"Coleman, Louis",488786,1075,0,0,0.000930232558139535,0,0,0,0,0.307906976744186,0,0,0.275348837209302,0.00744186046511628,0,0,0,0,0,0.408372093023256,0
"Coleman, Casey",488787,231,0,0,0.00432900432900433,0.0692640692640693,0,0,0,0.441558441558442,0,0,0.25974025974026,0,0,0,0,0,0,0.225108225108225,0
"Duensing, Brian",488846,2643,0,0,0.106318577374196,0.0590238365493757,0,0,0,0.183881952326901,0,0,0,0.0147559591373439,0,0,0,0,0.372304199772985,0.263715474839198,0
"Hunter, Tommy",488984,3018,0,0,0.025844930417495,0.228628230616302,0,0,0.117627567925779,0.4350563286945,0,0,0.183233929754805,0.00795228628230616,0,0,0.00132538104705103,0,0,0.000331345261762757,0
"Johnson, Steve",489002,419,0,0,0.15035799522673,0.0859188544152745,0,0,0,0.730310262529833,0,0,0,0.00954653937947494,0,0,0,0,0,0.0238663484486874,0
"LaFromboise, Bobby",489039,353,0,0,0.0623229461756374,0,0,0,0,0,0,0,0,0.0113314447592068,0,0,0.0028328611898017,0,0.575070821529745,0.348441926345609,0
"Leesman, Charlie",489056,408,0,0,0.0490196078431373,0.311274509803922,0,0,0,0.639705882352941,0,0,0,0,0,0,0,0,0,0,0
"Miley, Wade",489119,9563,0,0,0.145665586113144,0.0403639025410436,0,0,0,0.301265293317996,0,0,0.331276795984524,0.0021959636097459,0,0,0,0,0,0.179232458433546,0
"Moore, Tyler",489138,5,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
"Mortensen, Clayton",489150,560,0,0,0.267857142857143,0,0,0,0,0.239285714285714,0,0,0.180357142857143,0.00357142857142857,0,0,0,0,0,0.308928571428571,0
"Outman, Josh",489189,1420,0,0,0.140140845070423,0.00422535211267606,0,0,0,0.472535211267606,0,0,0.0563380281690141,0.00915492957746479,0,0,0,0,0,0.317605633802817,0
"Partch, Curtis",489197,556,0,0,0.0989208633093525,0,0,0,0,0.66726618705036,0,0,0.0161870503597122,0.00719424460431655,0,0,0,0,0,0.210431654676259,0
"Recker, Anthony",489232,16,0,0,0.8125,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0
"Romo, Sergio",489265,2718,0,0,0.0695364238410596,0,0,0,0.0209713024282561,0.255334805003679,0,0,0,0.00993377483443709,0,0,0.000735835172921266,0,0.118101545253863,0.525386313465784,0
"Rosales, Adam",489267,35,0,0,0.285714285714286,0.0285714285714286,0,0,0,0.285714285714286,0,0,0,0,0,0.371428571428571,0,0,0,0.0285714285714286,0
"Scheppers, Tanner",489294,2185,0,0,0.0219679633867277,0.215560640732265,0,0,0,0.74370709382151,0,0,0,0.0123569794050343,0,0,0,0,0,0.00640732265446224,0
"Schlitter, Brian",489295,1046,0,0,0.00191204588910134,0,0,0,0,0.141491395793499,0,0,0.499043977055449,0.011472275334608,0,0,0.000956022944550669,0,0.219885277246654,0.125239005736138,0
"Stammen, Craig",489334,2454,0,0.000407497962510187,0.00162999185004075,0.00162999185004075,0,0,0,0.052159739201304,0,0,0.527709861450693,0,0.117766911165444,0,0.000407497962510187,0,0,0.297473512632437,0.000814995925020375
"Wells, Casper",489413,56,0,0,0.107142857142857,0.0178571428571429,0,0,0.0357142857142857,0.571428571428571,0,0,0.160714285714286,0.0714285714285714,0,0,0,0,0,0.0357142857142857,0
"Yates, Kirby",489446,1097,0,0,0.0638103919781221,0,0,0,0,0.538742023701003,0,0,0,0.0109389243391067,0.0820419325432999,0,0,0,0,0.304466727438469,0
"Zagurski, Mike",489448,151,0,0,0.00662251655629139,0,0,0,0,0.443708609271523,0,0,0.218543046357616,0,0,0,0,0,0,0.33112582781457,0
"Garza, Matt",490063,7353,0,0.000135998912008704,0.0236638106895145,0.106895144838841,0,0,0,0.4984360125119,0,0,0.161294709642323,0.00421596627226982,0,0,0.000135998912008704,0,0,0.205222358221134,0
"Thatcher, Joe",491159,1600,0,0,0,0,0,0,0.06,0.695,0,0,0,0.0025,0,0,0,0,0,0.2425,0
"Gomez, Jeanmar",491646,3353,0,0,0.177453027139875,0.00119296152699075,0,0,0,0.0214733074858336,0,0,0.000298240381747689,0.0161049806143752,0,0,0.00328064419922457,0,0.587831792424694,0.192365046227259,0
"Sucre, Jesus",491696,26,0,0,0.115384615384615,0.0384615384615385,0,0,0.384615384615385,0.461538461538462,0,0,0,0,0,0,0,0,0,0,0
"Feliz, Neftali",491703,1417,0,0,0.117148906139732,0.00705716302046577,0,0,0,0.586450247000706,0,0,0.055045871559633,0.0112914608327452,0,0,0,0,0,0.223006351446718,0
"Caminero, Arquimedes",491708,1435,0,0,0.0411149825783972,0.0202090592334495,0,0,0,0.669686411149826,0,0.0850174216027875,0,0.00557491289198606,0,0,0.00139372822299652,0,0,0.177003484320557,0
"Fujikawa, Kyuji",493117,467,0,0,0.211991434689507,0.0406852248394004,0,0,0,0.591006423982869,0,0,0,0.0171306209850107,0,0,0,0,0,0.139186295503212,0
"Kuroda, Hiroki",493133,6290,0,0,0,0.0359300476947536,0,0,0.00317965023847377,0.0844197138314785,0,0.242766295707472,0,0.00127186009538951,0,0,0.000476947535771065,0,0.400635930047695,0.231319554848967,0
"Matsuzaka, Daisuke",493137,2105,0,0,0.0137767220902613,0.177197149643705,0,0,0.142517814726841,0.336817102137767,0,0.0346793349168646,0.162470308788599,0.00712589073634204,0,0,0,0,0,0.12541567695962,0
"Uehara, Koji",493157,2625,0,0,0,0.000761904761904762,0,0,0.000380952380952381,0.403428571428571,0,0.507047619047619,0.0506666666666667,0.00342857142857143,0,0,0,0,0,0.0342857142857143,0
"Wada, Tsuyoshi",493159,1674,0,0,0.161290322580645,0.0489844683393071,0,0,0.0149342891278375,0.560334528076464,0,0,0.0316606929510155,0.004778972520908,0,0,0,0,0,0.178016726403823,0
"Moylan, Peter",493247,404,0,0,0.0272277227722772,0,0,0,0,0,0,0,0,0.00742574257425743,0,0,0,0,0.650990099009901,0.314356435643564,0
"Maya, Yunesky",493337,14,0,0,0.214285714285714,0,0,0,0,0,0,0,0.642857142857143,0,0,0,0,0,0,0.142857142857143,0
"Ramirez, Alexei",493351,28,0,0,0.178571428571429,0.0714285714285714,0,0,0.142857142857143,0.357142857142857,0,0,0.0357142857142857,0,0,0.0357142857142857,0,0,0,0.178571428571429,0
"Storey, Mickey",493547,73,0,0,0,0.191780821917808,0,0,0,0.342465753424658,0,0,0,0,0,0,0,0,0,0.465753424657534,0
"Ottavino, Adam",493603,2505,0,0,0.0235528942115768,0,0,0,0.00598802395209581,0.453892215568862,0,0,0.0399201596806387,0.00678642714570858,0,0,0.00279441117764471,0,0,0.467065868263473,0
"Bueno, Francisley",499107,579,0,0,0.105354058721934,0,0,0,0,0.0932642487046632,0,0,0.518134715025907,0.0120898100172712,0,0,0,0,0,0.271157167530225,0
"Guerra, Deolis",500610,307,0,0,0.387622149837134,0.149837133550489,0,0,0,0.462540716612378,0,0,0,0,0,0,0,0,0,0,0
"Sanchez, Eduardo",500674,121,0,0,0.0247933884297521,0,0,0,0,0.661157024793388,0,0,0.0165289256198347,0,0,0,0,0,0,0.297520661157025,0
"Medina, Yoervis",500721,2419,0,0,0.0285241835469202,0.314592806945019,0,0,0,0.420835055808185,0,0,0.221165770979744,0.0144687887556842,0,0,0.000413393964448119,0,0,0,0
"Ramirez, JC",500724,820,0,0.0146341463414634,0.0353658536585366,0,0,0,0,0.579268292682927,0,0,0.0682926829268293,0.0048780487804878,0,0,0,0,0.00853658536585366,0.289024390243902,0
"Quintana, Jose",500779,10035,0,9.96512207274539e-05,0.112107623318386,0.249626307922272,0,0.000199302441454908,0,0.490483308420528,0,0,0.106427503736921,0.00288988540109616,0,0,0.000996512207274539,0,0,0.0371699053313403,0
"Ibarra, Edgar",500891,80,0,0,0.2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5875,0.15,0
"Oliveros, Lester",500902,123,0,0,0.032520325203252,0,0,0,0,0.780487804878049,0,0,0,0,0,0,0,0,0,0.186991869918699,0
"Villarreal, Brayan",500903,133,0,0,0,0,0,0,0,0.834586466165414,0,0,0.0075187969924812,0,0,0,0,0,0,0.157894736842105,0
"Robles, Mauricio",500909,115,0,0,0.11304347826087,0,0,0,0,0.547826086956522,0,0,0.191304347826087,0,0,0,0,0,0,0.147826086956522,0
"Cabrera, Alberto",501227,113,0,0,0.0530973451327434,0,0,0,0,0.0973451327433628,0,0,0.530973451327434,0,0,0,0,0,0,0.31858407079646,0
"Pineda, Michael",501381,3686,0,0,0.116928920238741,0.000271296798697775,0,0,0.168475311991319,0.358654367878459,0,0,0.010851871947911,0,0,0,0.000271296798697775,0,0,0.344546934346175,0
"De Leon, Jorge",501529,319,0,0,0.0658307210031348,0,0,0,0,0.58307210031348,0,0.156739811912226,0.0156739811912226,0.0125391849529781,0,0,0.00313479623824451,0,0,0.163009404388715,0
"Castro, Simon",501563,278,0,0,0.0107913669064748,0.413669064748201,0,0,0.0287769784172662,0.546762589928058,0,0,0,0,0,0,0,0,0,0,0
"Avilan, Luis",501593,2524,0,0,0.138272583201268,0.103011093502377,0,0,0.00277337559429477,0.160459587955626,0,0,0.414817749603803,0.0150554675118859,0,0,0,0,0.165610142630745,0,0
"Alvarez, Jose",501625,1721,0,0,0.183033120278908,0.0610110400929692,0,0,0,0.31958163858222,0,0,0.193492155723417,0.0116211504938989,0,0,0,0,0,0.231260894828588,0
"Cabral, Cesar",501627,119,0,0,0.0588235294117647,0,0,0,0,0.168067226890756,0,0.0336134453781513,0.0168067226890756,0,0,0,0,0,0.235294117647059,0.487394957983193,0
"Harris, Will",501789,2443,0,0,0.00941465411379452,0.23454768726975,0,0,0.650429799426934,0.101514531313958,0,0,0,0.00409332787556283,0,0,0,0,0,0,0
"Hatcher, Chris",501822,1753,0,0,0.197375926982316,0,0,0,0,0.456930975470622,0,0,0.168282943525385,0.00912721049629207,0,0,0,0,0,0.168282943525385,0
"Billings, Bruce",501852,76,0,0,0.157894736842105,0.0394736842105263,0,0,0.0526315789473684,0.460526315789474,0,0,0.0921052631578947,0,0,0,0,0,0,0.197368421052632,0
"Teaford, Everett",501870,109,0,0,0.110091743119266,0.238532110091743,0,0,0,0.321100917431193,0,0,0.036697247706422,0.00917431192660551,0,0,0,0,0,0.284403669724771,0
"Smith, Joe",501925,3099,0,0,0.000645369474023879,0,0,0,0,0.146176185866409,0,0,0,0.0109712810584059,0,0,0.000322684737011939,0,0.542110358180058,0.299774120684092,0
"Chamberlain, Joba",501955,2344,0,0,0.00938566552901024,0.158703071672355,0,0,0,0.476962457337884,0,0,0.00554607508532423,0.00597269624573379,0,0,0,0,0,0.343430034129693,0
"Tillman, Chris",501957,9825,0,0,0.136692111959288,0,0,0,0.0964885496183206,0.536386768447837,0,0,0.00132315521628499,0.00142493638676845,0.163460559796438,0,0,0,0,0.0642239185750636,0
"Snider, Travis",501983,19,0,0,0.421052631578947,0,0,0,0.315789473684211,0.0526315789473684,0,0,0.0526315789473684,0,0,0,0,0,0,0.157894736842105,0
"Minor, Mike",501985,5545,0,0,0.118665464382326,0,0,0,0,0.468710550045086,0,0,0.11668169522092,0.0018034265103697,0.147700631199279,0,0,0,0,0.14643823264202,0
"Karns, Nathan",501992,2864,0,0,0.119413407821229,0,0,0,0,0.59322625698324,0,0,0,0.00139664804469274,0.285614525139665,0,0.000349162011173184,0,0,0,0
"Kontos, George",502004,2392,0,0,0.0267558528428094,0,0,0,0.210284280936455,0.213628762541806,0,0,0.212374581939799,0.0112876254180602,0,0,0.000836120401337793,0,0,0.324832775919732,0
"Latos, Mat",502009,6570,0,0,0.0397260273972603,0.104566210045662,0,0,0.202739726027397,0.307153729071537,0,0.0409436834094368,0.0964992389649924,0.00441400304414003,0,0,0.00045662100456621,0,0,0.203500761035008,0
"Brigham, Jake",502010,354,0,0,0.0338983050847458,0.0338983050847458,0,0,0,0.423728813559322,0,0,0.206214689265537,0.0112994350282486,0,0,0,0,0,0.290960451977401,0
"Claiborne, Preston",502011,1204,0,0,0.18936877076412,0,0,0,0,0.277408637873754,0,0,0.259136212624585,0.0182724252491694,0,0,0.000830564784053156,0,0,0.254983388704319,0
"Jeffress, Jeremy",502026,1757,0,0,0.0142287990893569,0.205463858850313,0,0,0,0.180421172453045,0,0,0.459305634604439,0.0113830392714855,0,0,0,0,0.12919749573136,0,0
"Wood, Blake",502028,167,0,0,0.0479041916167665,0,0,0,0,0.802395209580838,0,0,0,0.0419161676646707,0,0,0.00598802395209581,0,0,0.101796407185629,0
"Norris, Bud",502032,7223,0,0,0.0879136093036135,0,0,0,0.0121833033365638,0.481240481794268,0,0,0.0985739997231067,0.00110757303059671,0,0,0.000415339886473764,0,0,0.318565692925377,0
"Brewer, Charles",502033,97,0,0,0.0721649484536082,0.164948453608247,0,0,0.0412371134020619,0.43298969072165,0,0,0.288659793814433,0,0,0,0,0,0,0,0
"Archer, Chris",502042,8705,0,0,0.0630672027570362,0,0,0,0,0.326708788052843,0,0,0.270189546237794,0.00137851809304997,0,0,0,0,0,0.338655944859276,0
"Gibson, Kyle",502043,6919,0,0,0.15565833212892,0.0349761526232114,0,0,0,0.213181095534037,0,0,0.241653418124006,0.00231247290070819,0,0,0.000144529556294262,0,0.156525509466686,0.195548489666137,0
